invoice_id,order_date,customer_id,customer_segment,region,sales_channel,category,product,quantity,unit_price,discount,revenue,profit
INV-20030,2025-12-10,CUST-0156,Enterprise,Famagusta,Online,Office Supplies,Printer Paper,5,8.75,0.1,39.38,14.96
INV-20031,2025-12-10,CUST-0322,Consumer,Limassol,Online,Home & Living,Desk Lamp,2,24.26,0.1,43.67,15.01
INV-20032,2025-12-10,CUST-0124,Consumer,Nicosia,Online,Electronics,Webcam,1,58.75,0.05,55.81,18.18
INV-20033,2025-12-10,CUST-0456,Consumer,Larnaca,Online,Home & Living,Cushion,2,29.9,0.1,53.82,19.49
INV-20034,2025-12-10,CUST-0120,Consumer,Nicosia,Marketplace,Home & Living,Cushion,2,31.27,0.0,62.54,22.14
INV-20035,2025-12-10,CUST-0427,Enterprise,Paphos,Online,Home & Living,Cushion,2,23.59,0.1,42.46,11.99
INV-20036,2025-12-10,CUST-0433,Consumer,Larnaca,Online,Office Supplies,Printer Paper,6,12.21,0.05,69.6,28.16
INV-20037,2025-12-10,CUST-0019,Consumer,Famagusta,Online,Fitness,Water Bottle,3,14.21,0.0,42.63,14.03
INV-20038,2025-12-10,CUST-0164,Consumer,Limassol,Retail Store,Office Supplies,Folders,5,9.19,0.05,43.65,16.1
INV-20039,2025-12-10,CUST-0069,Consumer,Paphos,Retail Store,Office Supplies,Printer Paper,1,6.67,0.05,6.34,2.28
INV-20040,2025-12-10,CUST-0207,Consumer,Famagusta,Marketplace,Fitness,Foam Roller,2,21.71,0.15,36.91,17.06
INV-20041,2025-12-10,CUST-0250,Consumer,Larnaca,Online,Electronics,USB-C Hub,1,63.11,0.15,53.64,11.19
INV-20042,2025-12-10,CUST-0293,Consumer,Larnaca,Retail Store,Office Supplies,Pen Set,2,11.82,0.0,23.64,8.0
INV-20043,2025-12-10,CUST-0021,Small Business,Paphos,Online,Electronics,Webcam,1,35.12,0.0,35.12,11.62
INV-20044,2025-12-11,CUST-0215,Consumer,Larnaca,Online,Electronics,Webcam,2,45.72,0.0,91.44,21.64
INV-20045,2025-12-11,CUST-0002,Consumer,Nicosia,Online,Electronics,Webcam,3,47.01,0.0,141.03,35.24
INV-20046,2025-12-11,CUST-0007,Consumer,Nicosia,Online,Electronics,Monitor Stand,1,61.06,0.05,58.01,22.83
INV-20047,2025-12-11,CUST-0089,Small Business,Limassol,Online,Home & Living,Wall Clock,2,26.94,0.0,53.88,18.29
INV-20048,2025-12-11,CUST-0292,Consumer,Larnaca,Online,Office Supplies,Folders,3,7.97,0.0,23.91,8.81
INV-20049,2025-12-11,CUST-0516,Small Business,Famagusta,Online,Electronics,USB-C Hub,1,32.78,0.15,27.86,9.67
INV-20050,2025-12-11,CUST-0250,Enterprise,Nicosia,Online,Office Supplies,Printer Paper,4,15.21,0.2,48.67,24.4
INV-20051,2025-12-11,CUST-0252,Consumer,Paphos,Online,Electronics,Webcam,1,60.59,0.1,54.53,14.53
INV-20052,2025-12-11,CUST-0061,Consumer,Limassol,Online,Electronics,Keyboard,1,49.37,0.2,39.5,12.48
INV-20053,2025-12-11,CUST-0046,Consumer,Limassol,Retail Store,Electronics,Wireless Mouse,1,56.91,0.0,56.91,15.67
INV-20054,2025-12-11,CUST-0221,Consumer,Larnaca,Marketplace,Home & Living,Cushion,2,7.94,0.0,15.88,5.92
INV-20055,2025-12-11,CUST-0473,Consumer,Larnaca,Marketplace,Office Supplies,Folders,5,9.48,0.1,42.66,14.13
INV-20056,2025-12-11,CUST-0116,Consumer,Larnaca,Retail Store,Office Supplies,Notebook,4,3.67,0.15,12.48,5.26
INV-20057,2025-12-11,CUST-0231,Enterprise,Limassol,Retail Store,Electronics,Wireless Mouse,3,28.67,0.05,81.71,25.32
INV-20058,2025-12-11,CUST-0120,Consumer,Larnaca,Online,Home & Living,Desk Lamp,3,34.13,0.0,102.39,39.95
INV-20059,2025-12-11,CUST-0024,Consumer,Nicosia,Retail Store,Home & Living,Cushion,1,26.48,0.05,25.16,6.6
INV-20060,2025-12-11,CUST-0534,Consumer,Paphos,Online,Fitness,Skipping Rope,2,11.76,0.1,21.17,9.14
INV-20061,2025-12-11,CUST-0012,Consumer,Paphos,Online,Office Supplies,Printer Paper,1,11.16,0.05,10.6,3.87
INV-20062,2025-12-11,CUST-0240,Consumer,Nicosia,Online,Electronics,Wireless Mouse,1,63.04,0.05,59.89,20.05
INV-20063,2025-12-11,CUST-0170,Consumer,Larnaca,Online,Office Supplies,Pen Set,2,8.17,0.0,16.34,5.85
INV-20064,2025-12-12,CUST-0477,Enterprise,Nicosia,Retail Store,Electronics,Monitor Stand,1,42.02,0.1,37.82,14.08
INV-20065,2025-12-12,CUST-0549,Consumer,Larnaca,Online,Office Supplies,Pen Set,3,8.41,0.0,25.23,10.8
INV-20066,2025-12-12,CUST-0452,Small Business,Limassol,Marketplace,Office Supplies,Folders,4,8.08,0.05,30.7,13.25
INV-20067,2025-12-12,CUST-0195,Consumer,Limassol,Retail Store,Electronics,Monitor Stand,2,56.21,0.1,101.18,25.06
INV-20068,2025-12-12,CUST-0135,Consumer,Paphos,Retail Store,Electronics,USB-C Hub,3,43.33,0.0,129.99,31.66
INV-20069,2025-12-12,CUST-0385,Consumer,Nicosia,Retail Store,Office Supplies,Printer Paper,2,12.17,0.0,24.34,9.62
INV-20070,2025-12-12,CUST-0019,Consumer,Larnaca,Marketplace,Office Supplies,Folders,5,7.1,0.0,35.5,13.14
INV-20071,2025-12-12,CUST-0079,Consumer,Paphos,Online,Office Supplies,Printer Paper,3,3.08,0.1,8.32,3.05
INV-20072,2025-12-12,CUST-0091,Consumer,Nicosia,Marketplace,Fitness,Yoga Mat,4,24.0,0.0,96.0,35.11
INV-20073,2025-12-12,CUST-0546,Small Business,Famagusta,Online,Office Supplies,Desk Organizer,6,10.56,0.0,63.36,23.83
INV-20074,2025-12-12,CUST-0301,Small Business,Larnaca,Online,Home & Living,Wall Clock,2,32.32,0.1,58.18,16.64
INV-20075,2025-12-12,CUST-0453,Small Business,Nicosia,Marketplace,Office Supplies,Printer Paper,1,12.6,0.15,10.71,4.39
INV-20076,2025-12-12,CUST-0203,Consumer,Limassol,Online,Office Supplies,Printer Paper,2,10.73,0.0,21.46,8.19
INV-20077,2025-12-12,CUST-0364,Small Business,Limassol,Online,Electronics,Webcam,3,55.18,0.1,148.99,32.01
INV-20078,2025-12-12,CUST-0195,Consumer,Nicosia,Retail Store,Home & Living,Wall Clock,2,13.71,0.1,24.68,8.63
INV-20079,2025-12-12,CUST-0022,Consumer,Larnaca,Online,Electronics,USB-C Hub,1,57.77,0.0,57.77,23.11
INV-20080,2025-12-12,CUST-0321,Enterprise,Nicosia,Marketplace,Home & Living,Desk Lamp,1,21.86,0.1,19.67,4.64
INV-20081,2025-12-12,CUST-0242,Small Business,Nicosia,Retail Store,Electronics,Webcam,1,54.17,0.1,48.75,17.9
INV-20082,2025-12-12,CUST-0240,Small Business,Paphos,Online,Office Supplies,Desk Organizer,3,7.84,0.0,23.52,7.27
INV-20083,2025-12-13,CUST-0413,Enterprise,Limassol,Online,Office Supplies,Folders,6,8.29,0.1,44.77,15.37
INV-20084,2025-12-13,CUST-0514,Small Business,Larnaca,Online,Office Supplies,Folders,2,13.97,0.0,27.94,12.07
INV-20085,2025-12-13,CUST-0139,Small Business,Nicosia,Online,Fitness,Foam Roller,3,16.94,0.0,50.82,16.6
INV-20086,2025-12-13,CUST-0188,Consumer,Nicosia,Retail Store,Office Supplies,Printer Paper,3,6.26,0.1,16.9,7.36
INV-20087,2025-12-13,CUST-0087,Consumer,Nicosia,Retail Store,Home & Living,Plant Pot,3,21.92,0.1,59.18,20.42
INV-20088,2025-12-13,CUST-0188,Enterprise,Nicosia,Online,Electronics,Keyboard,1,57.75,0.15,49.09,17.32
INV-20089,2025-12-13,CUST-0334,Small Business,Limassol,Online,Home & Living,Cushion,4,25.66,0.15,87.24,26.7
INV-20090,2025-12-13,CUST-0409,Consumer,Larnaca,Online,Office Supplies,Pen Set,5,10.15,0.0,50.75,19.71
INV-20091,2025-12-13,CUST-0384,Consumer,Nicosia,Retail Store,Electronics,Wireless Mouse,1,55.12,0.1,49.61,13.69
INV-20092,2025-12-13,CUST-0244,Small Business,Nicosia,Retail Store,Electronics,Wireless Mouse,2,58.67,0.1,105.61,41.59
INV-20093,2025-12-13,CUST-0418,Small Business,Paphos,Marketplace,Office Supplies,Folders,1,8.56,0.05,8.13,3.24
INV-20094,2025-12-13,CUST-0498,Consumer,Famagusta,Retail Store,Office Supplies,Pen Set,1,11.03,0.05,10.48,3.91
INV-20095,2025-12-13,CUST-0226,Consumer,Larnaca,Online,Home & Living,Cushion,2,23.82,0.15,40.49,12.58
INV-20096,2025-12-13,CUST-0206,Small Business,Paphos,Online,Office Supplies,Desk Organizer,1,11.01,0.0,11.01,4.0
INV-20097,2025-12-13,CUST-0547,Consumer,Nicosia,Online,Home & Living,Desk Lamp,1,27.05,0.05,25.7,8.84
INV-20098,2025-12-13,CUST-0052,Consumer,Limassol,Retail Store,Office Supplies,Pen Set,2,5.71,0.05,10.85,3.85
INV-20099,2025-12-13,CUST-0523,Consumer,Limassol,Online,Office Supplies,Pen Set,1,16.58,0.0,16.58,6.61
INV-20100,2025-12-13,CUST-0161,Consumer,Famagusta,Marketplace,Fitness,Resistance Bands,3,23.97,0.15,61.12,21.05
INV-20101,2025-12-13,CUST-0355,Enterprise,Limassol,Marketplace,Office Supplies,Pen Set,1,10.23,0.0,10.23,3.27
INV-20102,2025-12-13,CUST-0001,Small Business,Larnaca,Online,Fitness,Water Bottle,3,12.83,0.1,34.64,14.06
INV-20103,2025-12-13,CUST-0370,Small Business,Famagusta,Marketplace,Office Supplies,Desk Organizer,2,7.66,0.05,14.55,5.88
INV-20104,2025-12-14,CUST-0203,Small Business,Famagusta,Retail Store,Home & Living,Plant Pot,2,33.06,0.05,62.81,21.4
INV-20105,2025-12-14,CUST-0134,Consumer,Limassol,Marketplace,Home & Living,Plant Pot,2,18.26,0.1,32.87,9.1
INV-20106,2025-12-14,CUST-0108,Consumer,Paphos,Online,Home & Living,Desk Lamp,3,17.81,0.05,50.76,16.93
INV-20107,2025-12-14,CUST-0023,Small Business,Nicosia,Marketplace,Home & Living,Storage Box,4,11.99,0.1,43.16,15.96
INV-20108,2025-12-14,CUST-0082,Small Business,Limassol,Retail Store,Electronics,Wireless Mouse,1,48.55,0.05,46.12,14.51
INV-20109,2025-12-14,CUST-0322,Consumer,Larnaca,Retail Store,Office Supplies,Printer Paper,4,13.14,0.0,52.56,12.96
INV-20110,2025-12-14,CUST-0410,Small Business,Larnaca,Online,Fitness,Foam Roller,2,20.71,0.0,41.42,17.11
INV-20111,2025-12-14,CUST-0080,Consumer,Nicosia,Online,Office Supplies,Notebook,6,6.3,0.0,37.8,14.61
INV-20112,2025-12-14,CUST-0183,Consumer,Larnaca,Online,Office Supplies,Folders,2,9.36,0.0,18.72,7.23
INV-20113,2025-12-14,CUST-0288,Consumer,Limassol,Online,Electronics,Keyboard,1,31.77,0.05,30.18,9.1
INV-20114,2025-12-14,CUST-0390,Consumer,Limassol,Online,Electronics,Wireless Mouse,2,32.33,0.15,54.96,19.16
INV-20115,2025-12-14,CUST-0253,Small Business,Limassol,Retail Store,Office Supplies,Pen Set,6,10.14,0.2,48.67,22.35
INV-20116,2025-12-14,CUST-0163,Consumer,Larnaca,Online,Home & Living,Storage Box,1,25.22,0.0,25.22,8.15
INV-20117,2025-12-14,CUST-0113,Small Business,Larnaca,Retail Store,Home & Living,Cushion,1,23.96,0.0,23.96,9.7
INV-20118,2025-12-14,CUST-0422,Consumer,Larnaca,Online,Office Supplies,Desk Organizer,2,8.46,0.0,16.92,5.87
INV-20119,2025-12-14,CUST-0487,Consumer,Nicosia,Marketplace,Electronics,Keyboard,1,46.76,0.05,44.42,13.43
INV-20120,2025-12-14,CUST-0467,Consumer,Larnaca,Marketplace,Office Supplies,Desk Organizer,3,13.26,0.05,37.79,15.04
INV-20121,2025-12-14,CUST-0104,Consumer,Famagusta,Retail Store,Office Supplies,Pen Set,1,6.24,0.1,5.62,2.01
INV-20122,2025-12-14,CUST-0421,Consumer,Nicosia,Online,Electronics,USB-C Hub,1,47.18,0.0,47.18,16.75
INV-20123,2025-12-14,CUST-0343,Consumer,Paphos,Retail Store,Electronics,USB-C Hub,3,53.9,0.05,153.61,51.27
INV-20124,2025-12-15,CUST-0195,Consumer,Nicosia,Online,Home & Living,Plant Pot,2,16.9,0.0,33.8,12.9
INV-20125,2025-12-15,CUST-0428,Consumer,Paphos,Online,Fitness,Resistance Bands,4,25.99,0.1,93.56,34.82
INV-20126,2025-12-15,CUST-0523,Small Business,Nicosia,Online,Office Supplies,Pen Set,3,7.84,0.0,23.52,8.58
INV-20127,2025-12-15,CUST-0325,Consumer,Nicosia,Online,Home & Living,Cushion,4,24.8,0.1,89.28,34.61
INV-20128,2025-12-15,CUST-0149,Small Business,Paphos,Marketplace,Electronics,USB-C Hub,1,46.95,0.0,46.95,17.33
INV-20129,2025-12-15,CUST-0423,Consumer,Nicosia,Online,Office Supplies,Notebook,4,11.04,0.0,44.16,18.13
INV-20130,2025-12-15,CUST-0068,Small Business,Larnaca,Online,Home & Living,Desk Lamp,1,17.38,0.0,17.38,5.51
INV-20131,2025-12-15,CUST-0185,Consumer,Larnaca,Marketplace,Fitness,Skipping Rope,3,22.11,0.1,59.7,21.96
INV-20132,2025-12-15,CUST-0017,Small Business,Nicosia,Retail Store,Home & Living,Plant Pot,2,27.33,0.0,54.66,22.73
INV-20133,2025-12-15,CUST-0140,Consumer,Limassol,Online,Office Supplies,Desk Organizer,2,9.62,0.05,18.28,8.03
INV-20134,2025-12-15,CUST-0366,Consumer,Limassol,Marketplace,Office Supplies,Notebook,4,11.05,0.1,39.78,15.05
INV-20135,2025-12-15,CUST-0016,Consumer,Paphos,Online,Electronics,Webcam,3,58.96,0.0,176.88,49.23
INV-20136,2025-12-15,CUST-0509,Small Business,Nicosia,Online,Office Supplies,Folders,1,11.76,0.05,11.17,4.92
INV-20137,2025-12-15,CUST-0536,Consumer,Nicosia,Online,Home & Living,Cushion,3,11.7,0.0,35.1,12.92
INV-20138,2025-12-15,CUST-0455,Small Business,Famagusta,Retail Store,Electronics,Wireless Mouse,3,56.98,0.15,145.3,60.14
INV-20139,2025-12-15,CUST-0013,Consumer,Nicosia,Retail Store,Home & Living,Plant Pot,1,31.26,0.0,31.26,11.59
INV-20140,2025-12-15,CUST-0383,Consumer,Nicosia,Online,Office Supplies,Notebook,5,7.61,0.0,38.05,15.31
INV-20141,2025-12-15,CUST-0421,Consumer,Paphos,Online,Fitness,Foam Roller,3,21.38,0.0,64.14,22.98
INV-20142,2025-12-15,CUST-0364,Consumer,Larnaca,Retail Store,Home & Living,Storage Box,1,31.87,0.15,27.09,11.19
INV-20143,2025-12-15,CUST-0525,Consumer,Famagusta,Online,Office Supplies,Printer Paper,6,7.66,0.05,43.66,15.23
INV-20144,2025-12-15,CUST-0503,Consumer,Larnaca,Retail Store,Home & Living,Wall Clock,2,26.03,0.15,44.25,12.99
INV-20145,2025-12-15,CUST-0513,Enterprise,Paphos,Online,Fitness,Yoga Mat,4,23.84,0.0,95.36,38.0
INV-20146,2025-12-15,CUST-0481,Small Business,Nicosia,Online,Home & Living,Storage Box,1,17.1,0.1,15.39,4.7
INV-20147,2025-12-15,CUST-0248,Consumer,Nicosia,Online,Home & Living,Desk Lamp,3,15.62,0.0,46.86,16.79
INV-20148,2025-12-15,CUST-0035,Consumer,Nicosia,Online,Office Supplies,Folders,1,10.6,0.0,10.6,4.15
INV-20149,2025-12-15,CUST-0299,Consumer,Nicosia,Retail Store,Office Supplies,Folders,2,5.62,0.0,11.24,3.54
INV-20150,2025-12-15,CUST-0027,Consumer,Larnaca,Online,Fitness,Yoga Mat,1,17.79,0.0,17.79,5.38
INV-20151,2025-12-15,CUST-0239,Consumer,Larnaca,Retail Store,Office Supplies,Desk Organizer,1,10.13,0.2,8.1,3.34
INV-20152,2025-12-15,CUST-0365,Small Business,Paphos,Retail Store,Office Supplies,Pen Set,3,7.53,0.1,20.33,7.58
INV-20153,2025-12-15,CUST-0423,Consumer,Larnaca,Online,Office Supplies,Notebook,6,15.51,0.05,88.41,27.01
INV-20154,2025-12-15,CUST-0545,Consumer,Famagusta,Retail Store,Fitness,Resistance Bands,4,9.84,0.0,39.36,12.54
INV-20155,2025-12-15,CUST-0516,Small Business,Paphos,Retail Store,Office Supplies,Notebook,4,9.18,0.0,36.72,11.82
INV-20156,2025-12-15,CUST-0282,Small Business,Limassol,Marketplace,Office Supplies,Pen Set,2,12.11,0.0,24.22,9.42
INV-20157,2025-12-15,CUST-0367,Small Business,Nicosia,Online,Office Supplies,Desk Organizer,2,14.12,0.0,28.24,12.15
INV-20158,2025-12-15,CUST-0192,Enterprise,Larnaca,Online,Office Supplies,Printer Paper,1,13.49,0.05,12.82,3.78
INV-20159,2025-12-15,CUST-0008,Small Business,Paphos,Online,Electronics,Webcam,2,18.09,0.05,34.37,10.71
INV-20160,2025-12-16,CUST-0083,Small Business,Famagusta,Retail Store,Office Supplies,Folders,4,8.41,0.05,31.96,11.68
INV-20161,2025-12-16,CUST-0119,Enterprise,Paphos,Retail Store,Home & Living,Storage Box,2,9.19,0.0,18.38,7.01
INV-20162,2025-12-16,CUST-0407,Consumer,Limassol,Marketplace,Office Supplies,Printer Paper,2,11.07,0.0,22.14,8.08
INV-20163,2025-12-16,CUST-0265,Consumer,Limassol,Retail Store,Office Supplies,Printer Paper,1,6.3,0.0,6.3,2.46
INV-20164,2025-12-16,CUST-0493,Enterprise,Limassol,Online,Office Supplies,Printer Paper,6,8.76,0.15,44.68,15.89
INV-20165,2025-12-16,CUST-0221,Consumer,Limassol,Online,Office Supplies,Folders,5,9.97,0.0,49.85,21.2
INV-20166,2025-12-16,CUST-0186,Consumer,Limassol,Online,Electronics,Wireless Mouse,2,22.55,0.05,42.84,16.47
INV-20167,2025-12-16,CUST-0194,Consumer,Nicosia,Online,Electronics,Webcam,1,30.72,0.0,30.72,10.53
INV-20168,2025-12-16,CUST-0312,Small Business,Paphos,Online,Electronics,Wireless Mouse,3,42.78,0.1,115.51,36.85
INV-20169,2025-12-16,CUST-0381,Consumer,Nicosia,Online,Fitness,Yoga Mat,3,22.15,0.0,66.45,22.71
INV-20170,2025-12-16,CUST-0217,Consumer,Limassol,Online,Office Supplies,Desk Organizer,6,3.6,0.0,21.6,8.26
INV-20171,2025-12-16,CUST-0102,Consumer,Nicosia,Marketplace,Office Supplies,Notebook,4,14.08,0.0,56.32,21.26
INV-20172,2025-12-16,CUST-0230,Consumer,Nicosia,Retail Store,Electronics,Monitor Stand,1,24.07,0.0,24.07,7.38
INV-20173,2025-12-16,CUST-0086,Consumer,Larnaca,Online,Office Supplies,Notebook,2,13.44,0.05,25.54,10.1
INV-20174,2025-12-17,CUST-0102,Enterprise,Nicosia,Retail Store,Office Supplies,Pen Set,1,8.94,0.0,8.94,3.7
INV-20175,2025-12-17,CUST-0486,Small Business,Limassol,Online,Office Supplies,Pen Set,1,9.77,0.1,8.79,3.88
INV-20176,2025-12-17,CUST-0090,Consumer,Nicosia,Retail Store,Fitness,Resistance Bands,2,7.23,0.15,12.29,3.43
INV-20177,2025-12-17,CUST-0299,Consumer,Larnaca,Online,Home & Living,Storage Box,1,12.1,0.15,10.28,2.84
INV-20178,2025-12-17,CUST-0096,Small Business,Paphos,Retail Store,Office Supplies,Printer Paper,4,5.22,0.0,20.88,7.66
INV-20179,2025-12-17,CUST-0451,Consumer,Nicosia,Online,Electronics,USB-C Hub,3,39.93,0.15,101.82,34.46
INV-20180,2025-12-17,CUST-0322,Consumer,Limassol,Online,Office Supplies,Notebook,1,11.24,0.0,11.24,4.47
INV-20181,2025-12-17,CUST-0400,Consumer,Nicosia,Marketplace,Electronics,USB-C Hub,3,30.67,0.05,87.41,36.56
INV-20182,2025-12-17,CUST-0361,Enterprise,Limassol,Retail Store,Office Supplies,Pen Set,4,8.29,0.1,29.84,12.38
INV-20183,2025-12-17,CUST-0291,Small Business,Paphos,Online,Home & Living,Plant Pot,2,20.52,0.0,41.04,16.33
INV-20184,2025-12-17,CUST-0043,Consumer,Nicosia,Marketplace,Home & Living,Desk Lamp,1,21.7,0.0,21.7,7.09
INV-20185,2025-12-17,CUST-0297,Consumer,Famagusta,Retail Store,Office Supplies,Notebook,4,9.57,0.1,34.45,14.4
INV-20186,2025-12-17,CUST-0139,Consumer,Nicosia,Online,Electronics,Monitor Stand,1,14.79,0.0,14.79,5.22
INV-20187,2025-12-17,CUST-0495,Consumer,Nicosia,Retail Store,Home & Living,Desk Lamp,2,30.71,0.1,55.28,19.61
INV-20188,2025-12-17,CUST-0133,Consumer,Limassol,Online,Office Supplies,Notebook,3,2.5,0.05,7.12,2.84
INV-20189,2025-12-17,CUST-0115,Consumer,Paphos,Marketplace,Electronics,Wireless Mouse,2,42.03,0.05,79.86,23.04
INV-20190,2025-12-17,CUST-0068,Enterprise,Limassol,Marketplace,Home & Living,Plant Pot,2,18.65,0.1,33.57,9.92
INV-20191,2025-12-17,CUST-0537,Small Business,Limassol,Retail Store,Electronics,Wireless Mouse,1,55.09,0.05,52.34,18.03
INV-20192,2025-12-17,CUST-0280,Consumer,Nicosia,Online,Office Supplies,Desk Organizer,3,11.53,0.1,31.13,11.09
INV-20193,2025-12-18,CUST-0434,Consumer,Limassol,Marketplace,Home & Living,Cushion,1,28.93,0.05,27.48,6.9
INV-20194,2025-12-18,CUST-0182,Consumer,Nicosia,Online,Fitness,Water Bottle,3,21.43,0.05,61.08,20.29
INV-20195,2025-12-18,CUST-0378,Consumer,Famagusta,Online,Electronics,Monitor Stand,1,50.7,0.0,50.7,9.78
INV-20196,2025-12-18,CUST-0187,Enterprise,Larnaca,Marketplace,Home & Living,Desk Lamp,4,28.6,0.0,114.4,35.99
INV-20197,2025-12-18,CUST-0025,Consumer,Famagusta,Retail Store,Office Supplies,Folders,2,6.1,0.1,10.98,4.14
INV-20198,2025-12-18,CUST-0427,Consumer,Nicosia,Marketplace,Electronics,USB-C Hub,1,53.88,0.1,48.49,15.94
INV-20199,2025-12-18,CUST-0386,Consumer,Nicosia,Online,Electronics,Monitor Stand,1,25.57,0.05,24.29,8.01
INV-20200,2025-12-18,CUST-0181,Consumer,Nicosia,Marketplace,Home & Living,Cushion,2,31.45,0.1,56.61,18.78
INV-20201,2025-12-18,CUST-0486,Consumer,Larnaca,Retail Store,Office Supplies,Desk Organizer,1,9.99,0.0,9.99,3.14
INV-20202,2025-12-18,CUST-0488,Consumer,Limassol,Retail Store,Office Supplies,Pen Set,2,6.94,0.15,11.8,4.17
INV-20203,2025-12-18,CUST-0189,Consumer,Limassol,Marketplace,Fitness,Water Bottle,2,17.97,0.0,35.94,16.58
INV-20204,2025-12-18,CUST-0514,Enterprise,Larnaca,Online,Home & Living,Desk Lamp,2,17.97,0.0,35.94,10.03
INV-20205,2025-12-18,CUST-0175,Consumer,Limassol,Retail Store,Office Supplies,Notebook,1,13.49,0.0,13.49,4.87
INV-20206,2025-12-18,CUST-0189,Consumer,Limassol,Online,Home & Living,Storage Box,1,22.32,0.2,17.86,6.74
INV-20207,2025-12-18,CUST-0229,Consumer,Nicosia,Retail Store,Office Supplies,Notebook,5,8.1,0.0,40.5,14.92
INV-20208,2025-12-18,CUST-0291,Consumer,Larnaca,Retail Store,Home & Living,Storage Box,4,11.4,0.2,36.48,11.51
INV-20209,2025-12-18,CUST-0368,Consumer,Nicosia,Retail Store,Home & Living,Desk Lamp,2,20.03,0.0,40.06,16.08
INV-20210,2025-12-18,CUST-0242,Consumer,Larnaca,Retail Store,Office Supplies,Folders,4,9.32,0.1,33.55,8.89
INV-20211,2025-12-18,CUST-0073,Consumer,Nicosia,Online,Office Supplies,Folders,1,13.53,0.0,13.53,5.15
INV-20212,2025-12-19,CUST-0105,Consumer,Paphos,Online,Fitness,Skipping Rope,3,21.69,0.0,65.07,25.94
INV-20213,2025-12-19,CUST-0120,Consumer,Paphos,Online,Home & Living,Desk Lamp,3,8.75,0.1,23.62,8.42
INV-20214,2025-12-19,CUST-0267,Enterprise,Nicosia,Online,Office Supplies,Pen Set,3,6.74,0.0,20.22,8.34
INV-20215,2025-12-19,CUST-0347,Small Business,Larnaca,Online,Electronics,Webcam,1,34.52,0.0,34.52,12.46
INV-20216,2025-12-19,CUST-0278,Consumer,Limassol,Retail Store,Electronics,Monitor Stand,1,31.18,0.05,29.62,7.9
INV-20217,2025-12-19,CUST-0476,Small Business,Limassol,Marketplace,Home & Living,Desk Lamp,3,21.22,0.2,50.93,19.48
INV-20218,2025-12-19,CUST-0510,Small Business,Nicosia,Online,Electronics,Monitor Stand,2,32.93,0.2,52.69,19.07
INV-20219,2025-12-19,CUST-0292,Enterprise,Nicosia,Marketplace,Home & Living,Desk Lamp,2,34.71,0.1,62.48,23.33
INV-20220,2025-12-19,CUST-0486,Consumer,Limassol,Retail Store,Fitness,Yoga Mat,3,18.95,0.0,56.85,21.45
INV-20221,2025-12-19,CUST-0373,Consumer,Limassol,Retail Store,Office Supplies,Folders,1,4.44,0.0,4.44,1.9
INV-20222,2025-12-19,CUST-0096,Small Business,Paphos,Retail Store,Office Supplies,Desk Organizer,1,13.97,0.0,13.97,4.69
INV-20223,2025-12-19,CUST-0334,Consumer,Nicosia,Retail Store,Electronics,Webcam,1,11.65,0.0,11.65,3.89
INV-20224,2025-12-19,CUST-0141,Small Business,Nicosia,Retail Store,Electronics,USB-C Hub,1,53.3,0.0,53.3,16.49
INV-20225,2025-12-20,CUST-0193,Consumer,Limassol,Online,Home & Living,Wall Clock,2,2.5,0.0,5.0,1.53
INV-20226,2025-12-20,CUST-0449,Consumer,Famagusta,Retail Store,Office Supplies,Printer Paper,2,3.47,0.2,5.55,1.96
INV-20227,2025-12-20,CUST-0054,Small Business,Nicosia,Retail Store,Fitness,Yoga Mat,1,23.19,0.1,20.87,6.14
INV-20228,2025-12-20,CUST-0242,Small Business,Paphos,Retail Store,Office Supplies,Pen Set,3,6.93,0.0,20.79,8.57
INV-20229,2025-12-20,CUST-0348,Consumer,Limassol,Retail Store,Home & Living,Cushion,1,39.26,0.15,33.37,13.19
INV-20230,2025-12-20,CUST-0057,Consumer,Limassol,Online,Fitness,Resistance Bands,1,24.33,0.0,24.33,7.76
INV-20231,2025-12-20,CUST-0406,Consumer,Nicosia,Online,Home & Living,Storage Box,2,26.94,0.0,53.88,18.67
INV-20232,2025-12-20,CUST-0303,Consumer,Limassol,Marketplace,Office Supplies,Desk Organizer,2,9.82,0.1,17.68,6.27
INV-20233,2025-12-20,CUST-0028,Small Business,Limassol,Retail Store,Electronics,Wireless Mouse,3,52.53,0.0,157.59,68.0
INV-20234,2025-12-20,CUST-0472,Consumer,Limassol,Online,Office Supplies,Desk Organizer,1,2.75,0.1,2.48,1.01
INV-20235,2025-12-20,CUST-0392,Consumer,Paphos,Online,Office Supplies,Printer Paper,3,8.53,0.0,25.59,11.59
INV-20236,2025-12-20,CUST-0237,Consumer,Larnaca,Online,Home & Living,Cushion,3,22.7,0.0,68.1,26.56
INV-20237,2025-12-21,CUST-0062,Consumer,Limassol,Online,Electronics,Webcam,1,50.91,0.0,50.91,14.11
INV-20238,2025-12-21,CUST-0372,Consumer,Larnaca,Online,Office Supplies,Notebook,2,10.96,0.0,21.92,10.3
INV-20239,2025-12-21,CUST-0347,Small Business,Paphos,Online,Home & Living,Plant Pot,2,15.07,0.05,28.63,11.38
INV-20240,2025-12-21,CUST-0126,Consumer,Nicosia,Marketplace,Office Supplies,Printer Paper,2,11.09,0.15,18.85,6.84
